lat,lon,hour,dayofweek,is_weekend,is_off_hours,km_travelled,km_per_hour,country_changed,resource_changed,device_changed,is_new_device_for_user,is_untrusted_device,mfa_false,result_failure,role_contractor,role_employee,action_login,action_logout,country_IN,country_SG,country_UK,country_US,resource_email,resource_finance_app,resource_hr_portal,resource_vpn,is_anomaly
51.5,-0.12,11,6,1,0,0.0,0.0,0,1,1,0,1,0,0,False,True,False,True,False,False,True,False,True,False,False,False,0
51.5,-0.12,11,6,1,0,0.0,0.0,0,0,1,0,0,0,0,False,True,False,True,False,False,True,False,True,False,False,False,0
51.5,-0.12,12,6,1,0,0.0,0.0,0,1,1,0,0,0,0,False,True,False,True,False,False,True,False,False,False,False,False,0
52.52,13.4,12,6,1,0,930.8785347807835,7253.5989723177945,1,1,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,0
1.35,103.82,12,6,1,0,9916.835913716,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,0
52.52,13.4,12,6,1,0,9916.835913716,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,False,False,True,False,False,False,0
37.77,-122.41,12,6,1,0,9105.156011748604,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,False,True,False,False,False,False,0
1.35,103.82,12,6,1,0,13583.243126192967,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,True,False,False,True,False,False,False,0
37.77,-122.41,13,6,1,0,13583.243126192967,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,False,True,False,True,False,False,0
52.52,13.4,13,6,1,0,9105.156011748604,20000.0,1,1,1,1,1,0,0,False,True,True,False,False,False,False,False,True,False,False,False,0
19.07,72.87,13,6,1,0,6286.49014548584,20000.0,1,0,1,0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,0
37.77,-122.41,13,6,1,0,13495.773653008306,20000.0,1,0,1,0,1,0,0,False,True,False,False,False,False,False,True,True,False,False,False,0
1.35,103.82,13,6,1,0,13583.243126192967,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,0
52.52,13.4,14,6,1,0,9916.835913716,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,0
52.52,13.4,14,6,1,0,0.0,0.0,0,1,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,0
19.07,72.87,14,6,1,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,0
52.52,13.4,14,6,1,0,6286.49014548584,20000.0,1,0,1,0,1,0,0,False,True,False,True,False,False,False,False,True,False,False,False,0
51.5,-0.12,14,6,1,0,930.8785347807835,1473.6863347453036,1,1,1,1,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,0
52.52,13.4,15,6,1,0,930.8785347807835,14894.056556492536,1,1,1,0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,0
52.52,13.4,15,6,1,0,0.0,0.0,0,1,1,0,0,0,0,False,True,False,True,False,False,False,False,False,False,True,False,0
51.5,-0.12,15,6,1,0,930.8785347807835,4142.351947108555,1,0,1,0,0,0,0,False,True,True,False,False,False,True,False,False,False,True,False,0
51.5,-0.12,16,6,1,0,0.0,0.0,0,0,1,0,1,1,0,False,True,True,False,False,False,True,False,False,False,True,False,0
52.52,13.4,17,6,1,0,930.8785347807835,704.7660831147888,1,1,1,0,0,1,0,False,True,True,False,False,False,False,False,False,False,False,True,0
1.35,103.82,17,6,1,0,9916.835913716,20000.0,1,1,1,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False,0
19.07,72.87,17,6,1,0,3904.3449234062364,20000.0,1,1,1,0,0,1,0,True,False,False,False,True,False,False,False,False,True,False,False,0
52.52,13.4,17,6,1,0,6286.49014548584,20000.0,1,0,1,0,0,1,0,False,True,True,False,False,False,False,False,False,True,False,False,0
51.5,-0.12,17,6,1,0,930.8785347807835,20000.0,1,1,1,0,0,0,0,True,False,False,True,False,False,True,False,True,False,False,False,0
52.52,13.4,17,6,1,0,930.8785347807835,8420.006847263368,1,1,1,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,0
1.35,103.82,17,6,1,0,9916.835913716,20000.0,1,0,1,1,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,0
52.52,13.4,18,6,1,0,9916.835913716,20000.0,1,1,1,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,0
52.52,13.4,18,6,1,0,0.0,0.0,0,1,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,0
37.77,-122.41,18,6,1,0,9105.156011748604,20000.0,1,1,1,1,0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,0
52.52,13.4,19,6,1,0,9105.156011748604,20000.0,1,1,1,0,0,0,1,False,True,False,True,False,False,False,False,False,True,False,False,0
52.52,13.4,19,6,1,0,0.0,0.0,0,1,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,0
51.5,-0.12,20,6,1,0,930.8785347807835,1005.4493624994963,1,1,1,0,0,0,0,False,True,True,False,False,False,True,False,True,False,False,False,0
52.52,13.4,20,6,1,0,930.8785347807835,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,0
1.35,103.82,20,6,1,0,9916.835913716,20000.0,1,1,1,0,0,0,0,True,False,True,False,False,True,False,False,True,False,False,False,0
51.5,-0.12,20,6,1,0,10847.683830031905,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,0
37.77,-122.41,20,6,1,0,8617.413579531496,20000.0,1,1,0,0,0,0,0,False,True,False,False,False,False,False,True,False,True,False,False,0
52.52,13.4,21,6,1,0,9105.156011748604,17481.89954255732,1,1,1,0,0,0,0,False,True,True,False,False,False,False,False,True,False,False,False,0
37.77,-122.41,21,6,1,0,9105.156011748604,20000.0,1,1,1,1,0,0,0,False,True,False,True,False,False,False,True,False,False,False,True,0
52.52,13.4,21,6,1,0,9105.156011748604,18719.90956156195,1,1,1,0,0,0,0,False,True,False,True,False,False,False,False,False,True,False,False,0
37.77,-122.41,22,6,1,1,9105.156011748604,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,False,True,False,False,True,False,0
1.35,103.82,22,6,1,1,13583.243126192967,20000.0,1,0,1,0,0,0,0,False,True,False,False,False,True,False,False,False,False,True,False,0
37.77,-122.41,22,6,1,1,13583.243126192967,20000.0,1,1,1,1,0,1,0,False,False,False,False,False,False,False,True,False,True,False,False,0
51.5,-0.12,22,6,1,1,8617.413579531496,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,True,False,False,False,True,False,0
19.07,72.87,23,6,1,1,7191.114210511749,20000.0,1,0,1,0,0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,0
51.5,-0.12,0,0,0,1,7191.114210511749,7348.285880738659,1,0,1,0,1,0,0,False,False,False,True,False,False,True,False,False,False,True,False,0
51.5,-0.12,0,0,0,1,0.0,0.0,0,1,1,1,0,0,0,False,True,False,True,False,False,True,False,False,False,False,False,0
1.35,103.82,0,0,0,1,10847.683830031905,20000.0,1,1,1,0,0,1,0,False,True,False,True,False,True,False,False,True,False,False,False,0
52.52,13.4,0,0,0,1,9916.835913716,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,0
52.52,13.4,1,0,0,1,0.0,0.0,0,1,1,0,1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,0
51.5,-0.12,1,0,0,1,930.8785347807835,13847.77985624306,1,1,1,0,0,1,0,True,False,True,False,False,False,True,False,False,False,False,True,0
37.77,-122.41,1,0,0,1,8617.413579531496,20000.0,1,0,1,0,1,0,0,False,True,True,False,False,False,False,True,False,False,False,True,0
1.35,103.82,2,0,0,1,13583.243126192967,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,True,False,False,False,True,False,False,0
1.35,103.82,2,0,0,1,0.0,0.0,0,1,1,0,0,1,0,False,True,False,False,False,True,False,False,True,False,False,False,0
51.5,-0.12,2,0,0,1,10847.683830031905,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,0
19.07,72.87,2,0,0,1,7191.114210511749,20000.0,1,1,1,0,1,1,0,False,True,False,True,True,False,False,False,False,False,False,False,0
51.5,-0.12,2,0,0,1,7191.114210511749,20000.0,1,0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,0
51.5,-0.12,2,0,0,1,0.0,0.0,0,1,1,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False,False,0
52.52,13.4,2,0,0,1,930.8785347807835,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,True,0
52.52,13.4,2,0,0,1,0.0,0.0,0,1,1,0,0,0,0,False,True,True,False,False,False,False,False,False,True,False,False,0
51.5,-0.12,2,0,0,1,930.8785347807835,20000.0,1,1,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,0
51.5,-0.12,3,0,0,1,0.0,0.0,0,1,1,0,0,1,0,True,False,False,True,False,False,True,False,True,False,False,False,0
1.35,103.82,3,0,0,1,10847.683830031905,20000.0,1,1,1,1,0,1,0,False,True,False,False,False,True,False,False,False,False,True,False,0
19.07,72.87,3,0,0,1,3904.3449234062364,20000.0,1,1,1,0,0,0,1,True,False,True,False,True,False,False,False,False,False,False,True,0
37.77,-122.41,3,0,0,1,13495.773653008306,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,False,True,False,True,False,False,0
51.5,-0.12,3,0,0,1,8617.413579531496,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,True,False,False,False,True,False,0
19.07,72.87,3,0,0,1,7191.114210511749,20000.0,1,1,1,0,1,1,0,False,True,False,True,True,False,False,False,False,False,False,False,1
52.52,13.4,4,0,0,1,6286.49014548584,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,0
51.5,-0.12,5,0,0,1,930.8785347807835,698.3043811649969,1,0,1,0,0,0,1,True,False,True,False,False,False,True,False,False,False,True,False,0
19.07,72.87,6,0,0,0,7191.114210511749,10140.23155418813,1,1,1,1,1,0,0,True,False,False,False,True,False,False,False,False,False,False,True,0
52.52,13.4,6,0,0,0,6286.49014548584,20000.0,1,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,0
19.07,72.87,6,0,0,0,6286.49014548584,15522.197890088493,1,1,1,0,0,0,0,False,True,False,True,True,False,False,False,False,False,True,False,0
1.35,103.82,7,0,0,0,3904.3449234062364,9439.651930330727,1,1,1,1,0,1,0,False,True,False,False,False,True,False,False,False,False,False,False,0
52.52,13.4,7,0,0,0,9916.835913716,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,False,False,False,False,True,False,0
51.5,-0.12,7,0,0,0,930.8785347807835,20000.0,1,1,1,0,1,0,0,False,True,False,False,False,False,True,False,True,False,False,False,0
51.5,-0.12,7,0,0,0,0.0,0.0,0,1,1,0,1,0,0,False,True,False,False,False,False,True,False,False,False,True,False,0
52.52,13.4,7,0,0,0,930.8785347807835,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,False,False,False,True,False,False,0
51.5,-0.12,7,0,0,0,930.8785347807835,20000.0,1,0,1,0,0,0,0,True,False,True,False,False,False,True,False,False,True,False,False,0
19.07,72.87,7,0,0,0,7191.114210511749,15708.744634613044,1,0,1,0,0,0,1,False,True,False,True,True,False,False,False,False,True,False,False,0
51.5,-0.12,8,0,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,True,False,False,False,False,False,0
51.5,-0.12,8,0,0,0,0.0,0.0,0,1,1,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,True,0
1.35,103.82,8,0,0,0,10847.683830031905,20000.0,1,1,0,0,0,0,0,False,True,True,False,False,True,False,False,True,False,False,False,0
19.07,72.87,8,0,0,0,3904.3449234062364,20000.0,1,1,1,0,0,0,1,False,True,True,False,True,False,False,False,False,True,False,False,0
1.35,103.82,9,0,0,0,3904.3449234062364,12232.934485868103,1,1,1,0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,0
51.5,-0.12,9,0,0,0,10847.683830031905,20000.0,1,1,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,0
1.35,103.82,9,0,0,0,10847.683830031905,20000.0,1,1,1,0,0,1,0,True,False,True,False,False,True,False,False,False,False,True,False,0
19.07,72.87,9,0,0,0,3904.3449234062364,20000.0,1,1,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,0
1.35,103.82,9,0,0,0,3904.3449234062364,20000.0,1,1,1,0,0,0,0,True,False,True,False,False,True,False,False,False,False,False,True,0
19.07,72.87,9,0,0,0,3904.3449234062364,20000.0,1,1,1,0,0,0,0,False,True,True,False,True,False,False,False,True,False,False,False,0
51.5,-0.12,10,0,0,0,7191.114210511749,16109.527789572057,1,1,1,0,0,0,0,False,True,False,True,False,False,True,False,False,True,False,False,0
51.5,-0.12,10,0,0,0,0.0,0.0,0,1,1,0,0,0,0,True,False,True,False,False,False,True,False,True,False,False,False,0
52.52,13.4,11,0,0,0,930.8785347807835,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,0
51.5,-0.12,11,0,0,0,930.8785347807835,11841.564400038234,1,1,1,1,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,0
52.52,13.4,11,0,0,0,930.8785347807835,7703.822356806484,1,1,1,0,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,0
52.52,13.4,11,0,0,0,0.0,0.0,0,0,1,0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,0
52.52,13.4,11,0,0,0,0.0,0.0,0,0,1,0,0,1,0,False,True,False,True,False,False,False,False,False,False,False,False,0
1.35,103.82,11,0,0,0,9916.835913716,20000.0,1,0,1,0,0,0,0,False,True,True,False,False,True,False,False,False,False,False,False,0
19.07,72.87,11,0,0,0,3904.3449234062364,20000.0,1,1,1,0,1,0,0,False,True,False,False,True,False,False,False,True,False,False,False,0
52.52,13.4,11,0,0,0,6286.49014548584,20000.0,1,0,1,0,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,0
51.5,-0.12,11,0,0,0,930.8785347807835,20000.0,1,1,1,0,0,1,0,False,True,False,True,False,False,True,False,False,False,False,False,0
52.52,13.4,11,0,0,0,930.8785347807835,5085.224165722035,1,1,1,0,0,0,0,False,True,False,True,False,False,False,False,False,False,True,False,0
37.77,-122.41,12,0,0,0,9105.156011748604,20000.0,1,1,1,0,0,1,0,False,True,False,True,False,False,False,True,False,False,False,True,0
51.5,-0.12,12,0,0,0,8617.413579531496,11536.886904541981,1,1,1,0,0,0,0,False,True,False,True,False,False,True,False,True,False,False,False,0
37.77,-122.41,13,0,0,0,8617.413579531496,20000.0,1,1,1,0,0,1,0,False,False,False,False,False,False,False,True,False,False,True,False,0
52.52,13.4,13,0,0,0,9105.156011748604,20000.0,1,1,1,0,0,0,0,True,False,False,True,False,False,False,False,True,False,False,False,0
37.77,-122.41,14,0,0,0,9105.156011748604,9999.561208753805,1,1,1,0,0,1,0,False,True,True,False,False,False,False,True,False,False,False,True,0
19.07,72.87,14,0,0,0,13495.773653008306,20000.0,1,1,1,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,0
1.35,103.82,15,0,0,0,3904.3449234062364,3280.9621205094427,1,1,1,0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,0
19.07,72.87,15,0,0,0,3904.3449234062364,9484.238680339035,1,0,1,0,0,0,0,True,False,True,False,True,False,False,False,True,False,False,False,0
19.07,72.87,15,0,0,0,0.0,0.0,0,1,1,1,1,0,0,False,True,False,False,True,False,False,False,False,False,False,False,0
52.52,13.4,16,0,0,0,6286.49014548584,20000.0,1,1,1,0,0,1,0,False,False,False,True,False,False,False,False,False,True,False,False,0
51.5,-0.12,16,0,0,0,930.8785347807835,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,True,False,False,False,False,False,0
37.77,-122.41,16,0,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,False,True,False,True,False,False,0
19.07,72.87,16,0,0,0,13495.773653008306,20000.0,1,1,1,0,0,1,0,False,False,True,False,True,False,False,False,False,False,False,False,0
51.5,-0.12,16,0,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,0
19.07,72.87,16,0,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,0
52.52,13.4,16,0,0,0,6286.49014548584,20000.0,1,0,1,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,0
19.07,72.87,16,0,0,0,6286.49014548584,20000.0,1,1,1,0,0,1,0,False,True,True,False,True,False,False,False,False,False,False,True,0
52.52,13.4,16,0,0,0,6286.49014548584,20000.0,1,0,1,1,1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,0
37.77,-122.41,17,0,0,0,9105.156011748604,20000.0,1,1,1,0,0,1,0,False,True,True,False,False,False,False,True,False,False,False,False,0
19.07,72.87,17,0,0,0,13495.773653008306,20000.0,1,0,1,0,0,1,0,False,True,False,False,True,False,False,False,False,False,False,False,0
37.77,-122.41,17,0,0,0,13495.773653008306,20000.0,1,1,1,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,0
51.5,-0.12,17,0,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,0
19.07,72.87,17,0,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,True,False,True,True,False,False,False,False,False,False,True,0
51.5,-0.12,18,0,0,0,7191.114210511749,16436.832481169713,1,1,1,0,0,1,0,False,True,False,False,False,False,True,False,False,True,False,False,0
52.52,13.4,19,0,0,0,930.8785347807835,873.3809552282565,1,1,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,0
1.35,103.82,19,0,0,0,9916.835913716,20000.0,1,1,1,0,1,1,0,False,True,False,False,False,True,False,False,True,False,False,False,0
19.07,72.87,19,0,0,0,3904.3449234062364,20000.0,1,1,1,0,1,0,0,True,False,False,True,True,False,False,False,False,False,False,True,0
51.5,-0.12,19,0,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,True,False,False,False,False,False,0
37.77,-122.41,19,0,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,False,True,True,False,False,False,0
19.07,72.87,19,0,0,0,13495.773653008306,20000.0,1,1,1,0,1,0,0,False,True,False,False,True,False,False,False,False,False,True,False,0
19.07,72.87,19,0,0,0,0.0,0.0,0,1,1,0,1,1,1,True,False,True,False,True,False,False,False,False,False,False,True,0
51.5,-0.12,20,0,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,0
1.35,103.82,20,0,0,0,10847.683830031905,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,True,False,False,False,False,False,False,0
37.77,-122.41,20,0,0,0,13583.243126192967,20000.0,1,0,1,0,1,1,0,True,False,True,False,False,False,False,True,False,False,False,False,0
52.52,13.4,21,0,0,0,9105.156011748604,16655.773192223056,1,0,1,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,0
19.07,72.87,21,0,0,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,False,True,True,False,True,False,False,False,True,False,False,False,0
1.35,103.82,21,0,0,0,3904.3449234062364,20000.0,1,1,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,0
37.77,-122.41,21,0,0,0,13583.243126192967,20000.0,1,1,1,0,1,0,0,False,True,False,False,False,False,False,True,False,False,True,False,0
52.52,13.4,22,0,0,1,9105.156011748604,14613.714508379391,1,1,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,0
19.07,72.87,22,0,0,1,6286.49014548584,20000.0,1,1,1,0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,0
